NVDA - NVIDIA CORP Last Trade $185.27 as of 12/8/2025 1:42:48 PM
12/08/2025 01:42:58 PM ET

"Expiration Date","Symbol","Open Int","Bid","Ask","Delta","Gamma","Theta","Intrinsic Value","Strike","Symbol","Open Int","Bid","Ask","Delta","Gamma","Theta","Intrinsic Value"
"12/19/2025","NVDA251219C176","6859","11.55","11.65","0.7629","0.0214","-0.2008","9.3058","176","NVDA251219P176","7325","2.04","2.06","-0.2373","0.0214","-0.2024","0.00"
"12/19/2025","NVDA251219C177","4977","10.80","10.90","0.741","0.0225","-0.2099","8.3058","177","NVDA251219P177","5011","2.28","2.31","-0.2597","0.0226","-0.2117","0.00"
"12/19/2025","NVDA251219C177.5","1317","10.40","10.60","0.7329","0.023","-0.2127","7.935","177.5","NVDA251219P177.5","1400","2.41","2.44","-0.2692","0.0232","-0.2144","0.00"
"12/19/2025","NVDA251219C178","5559","10.05","10.15","0.7193","0.0236","-0.2177","7.35","178","NVDA251219P178","5770","2.55","2.57","-0.2797","0.0236","-0.219","0.00"
"12/19/2025","NVDA251219C179","10240","9.35","9.45","0.6928","0.0248","-0.2255","6.235","179","NVDA251219P179","8730","2.84","2.86","-0.3039","0.0247","-0.2268","0.00"
"12/19/2025","NVDA251219C180","44490","8.65","8.75","0.6723","0.0256","-0.2318","5.435","180","NVDA251219P180","61134","3.15","3.20","-0.3299","0.0258","-0.2334","0.00"
"12/19/2025","NVDA251219C181","6811","8.05","8.10","0.6465","0.0265","-0.2374","4.435","181","NVDA251219P181","3548","3.45","3.55","-0.3564","0.0266","-0.2398","0.00"
"12/19/2025","NVDA251219C182","5681","7.40","7.50","0.6194","0.0273","-0.2428","3.435","182","NVDA251219P182","5900","3.85","3.90","-0.3848","0.0274","-0.2454","0.00"
"12/19/2025","NVDA251219C182.5","4619","7.10","7.20","0.6038","0.0277","-0.245","2.865","182.5","NVDA251219P182.5","2885","4.05","4.10","-0.3983","0.0277","-0.2475","0.00"
"12/19/2025","NVDA251219C183","4867","6.80","6.90","0.5889","0.0279","-0.2476","2.335","183","NVDA251219P183","4546","4.25","4.30","-0.4125","0.0281","-0.2491","0.00"
"12/19/2025","NVDA251219C184","8012","6.25","6.30","0.5634","0.0285","-0.2487","1.425","184","NVDA251219P184","4829","4.65","4.75","-0.4382","0.0287","-0.2503","0.00"
"12/19/2025","NVDA251219C185","50544","5.70","5.75","0.5327","0.0289","-0.2503","0.355","185","NVDA251219P185","24280","5.15","5.20","-0.4679","0.029","-0.2519","0.00"
"12/19/2025","NVDA251219C186","8508","5.20","5.25","0.5032","0.029","-0.2509","0.00","186","NVDA251219P186","2987","5.60","5.70","-0.4962","0.0293","-0.2517","0.575"
"12/19/2025","NVDA251219C187","6162","4.70","4.80","0.4749","0.0292","-0.2485","0.00","187","NVDA251219P187","3414","6.10","6.20","-0.5251","0.0293","-0.2508","1.565"
"12/19/2025","NVDA251219C187.5","4382","4.45","4.55","0.4581","0.029","-0.2481","0.00","187.5","NVDA251219P187.5","499","6.40","6.50","-0.5397","0.0293","-0.2493","2.065"
"12/19/2025","NVDA251219C188","10493","4.25","4.35","0.4481","0.029","-0.2467","0.00","188","NVDA251219P188","4190","6.70","6.80","-0.5574","0.0292","-0.2476","2.6746"
"12/19/2025","NVDA251219C189","7921","3.85","3.90","0.4167","0.0287","-0.2423","0.00","189","NVDA251219P189","3313","7.25","7.35","-0.5835","0.029","-0.2437","3.575"
"12/19/2025","NVDA251219C190","51655","3.45","3.50","0.3904","0.0284","-0.2372","0.00","190","NVDA251219P190","17171","7.85","8.00","-0.6146","0.0285","-0.2385","4.675"
"12/19/2025","NVDA251219C191","3691","3.10","3.15","0.361","0.0277","-0.2311","0.00","191","NVDA251219P191","2064","8.50","8.60","-0.644","0.028","-0.2312","5.7192"
"12/19/2025","NVDA251219C192","6532","2.77","2.82","0.3352","0.0269","-0.2244","0.00","192","NVDA251219P192","1962","9.20","9.30","-0.6678","0.0273","-0.2255","6.625"
"12/19/2025","NVDA251219C192.5","2469","2.62","2.66","0.3214","0.0265","-0.22","0.00","192.5","NVDA251219P192.5","1006","9.55","9.70","-0.6857","0.0269","-0.2188","7.255"
"12/19/2025","NVDA251219C193","8789","2.49","2.53","0.311","0.0261","-0.2168","0.00","193","NVDA251219P193","1674","9.90","10.00","-0.6947","0.0264","-0.2175","7.665"
"12/19/2025","NVDA251219C194","10814","2.22","2.26","0.2839","0.0251","-0.207","0.00","194","NVDA251219P194","3993","10.65","10.75","-0.7197","0.0254","-0.2087","8.665"
"12/19/2025","NVDA251219C195","49102","1.97","2.01","0.2611","0.0241","-0.1981","0.00","195","NVDA251219P195","14274","11.40","11.50","-0.7434","0.0244","-0.1997","9.6746"
"12/19/2025","NVDA251219C197.5","6750","1.47","1.49","0.21","0.0213","-0.1748","0.00","197.5","NVDA251219P197.5","225","13.40","13.55","-0.795","0.0216","-0.1762","12.0658"
"12/19/2025","NVDA251219C200","104592","1.07","1.09","0.1634","0.0181","-0.1487","0.00","200","NVDA251219P200","21181","15.50","15.65","-0.8424","0.0185","-0.1501","14.655"
"12/19/2025","NVDA251219C202.5","4444","0.79","0.80","0.1285","0.0153","-0.1265","0.00","202.5","NVDA251219P202.5","78","17.75","17.85","-0.8788","0.0156","-0.1274","17.145"
"12/19/2025","NVDA251219C205","77024","0.57","0.58","0.0979","0.0125","-0.104","0.00","205","NVDA251219P205","7540","20.05","20.15","-0.9089","0.0129","-0.1058","19.665"
"12/19/2025","NVDA251219C210","46932","0.31","0.32","0.0583","0.0082","-0.0703","0.00","210","NVDA251219P210","3367","24.80","24.95","-0.9498","0.0087","-0.0722","24.595"
"12/19/2025","NVDA251219C212","8225","0.26","0.27","0.048","0.0069","-0.0604","0.00","212","NVDA251219P212","774","26.20","27.20","-0.9621","0.0073","-0.0607","26.655"
"12/19/2025","NVDA251219C213","5339","0.23","0.24","0.0425","0.0062","-0.0546","0.00","213","NVDA251219P213","668","27.15","28.35","-0.9658","0.0068","-0.0574","27.625"
"12/19/2025","NVDA251219C214","2857","0.20","0.22","0.039","0.0058","-0.0513","0.00","214","NVDA251219P214","139","28.15","28.90","-0.9709","0.0063","-0.0522","28.565"
"12/19/2025","NVDA251219C215","28891","0.18","0.20","0.0357","0.0053","-0.0478","0.00","215","NVDA251219P215","187","29.70","29.85","-0.9745","0.0058","-0.0487","29.645"
"12/19/2025","NVDA251219C216","4036","0.17","0.18","0.0323","0.0049","-0.0441","0.00","216","NVDA251219P216","39","30.15","31.30","-0.9781","0.0053","-0.045","30.625"
"12/19/2025","NVDA251219C217","2942","0.15","0.16","0.0289","0.0044","-0.0402","0.00","217","NVDA251219P217","4","31.10","32.40","-0.9817","0.0049","-0.0411","31.565"
"12/19/2025","NVDA251219C218","4114","0.14","0.15","0.0269","0.0041","-0.0384","0.00","218","NVDA251219P218","11","32.10","32.85","-0.9838","0.0046","-0.039","32.565"
"12/19/2025","NVDA251219C219","1907","0.12","0.13","0.0236","0.0037","-0.0342","0.00","219","NVDA251219P219","5","33.10","34.25","-0.9874","0.0042","-0.0349","33.575"
"12/19/2025","NVDA251219C220","63091","0.11","0.12","0.0218","0.0034","-0.0321","0.00","220","NVDA251219P220","30","34.70","34.80","-0.9894","0.0039","-0.0327","34.565"
"12/19/2025","NVDA251219C221","1676","0.10","0.11","0.02","0.0031","-0.0299","0.00","221","NVDA251219P221","97","34.80","35.85","-0.9914","0.0036","-0.0304","35.565"
"12/19/2025","NVDA251219C222","2696","0.09","0.10","0.0182","0.0029","-0.0277","0.00","222","NVDA251219P222","40","35.80","37.10","-0.9933","0.0033","-0.0284","36.565"
"12/19/2025","NVDA251219C223","6213","0.08","0.09","0.0164","0.0026","-0.0253","0.00","223","NVDA251219P223","3","36.80","38.10","-0.9951","0.0028","-0.0257","37.6746"
"12/19/2025","NVDA251219C224","2890","0.07","0.08","0.0146","0.0023","-0.0229","0.00","224","NVDA251219P224","272","37.80","39.10","-0.9966","0.0023","-0.0234","38.675"
"12/19/2025","NVDA251219C225","26013","0.07","0.08","0.0144","0.0023","-0.023","0.00","225","NVDA251219P225","2","38.90","40.50","-0.9967","0.0022","-0.0234","39.565"
"12/19/2025","NVDA251219C226","4328","0.06","0.07","0.0127","0.002","-0.0205","0.00","226","NVDA251219P226","1377","39.80","41.10","-0.998","0.0014","-0.023","40.6746"
"12/19/2025","NVDA251219C227","5724","0.05","0.07","0.0125","0.002","-0.0206","0.00","227","NVDA251219P227","4","40.80","42.10","-0.9987","0.0009","-0.023","41.7292"
"12/19/2025","NVDA251219C228","10702","0.05","0.06","0.0107","0.0017","-0.0179","0.00","228","NVDA251219P228","1","41.80","43.10","-0.9991","0.0006","-0.0231","42.565"
"12/19/2025","NVDA251219C230","39602","0.04","0.05","0.0089","0.0015","-0.0152","0.00","230","NVDA251219P230","1","43.90","45.05","-0.9999","0.0001","-0.0231","44.565"
"12/19/2025","NVDA251219C235","82667","0.03","0.04","0.0068","0.0011","-0.0124","0.00","235","NVDA251219P235","1","48.90","50.05","-1.00","0.00","-0.023","49.675"
"12/19/2025","NVDA251219C240","19166","0.02","0.03","0.0048","0.0008","-0.0094","0.00","240","NVDA251219P240","676","53.90","55.05","-1.00","0.00","-0.023","54.675"
"12/19/2025","NVDA251219C245","10483","0.01","0.03","0.0038","0.0006","-0.0078","0.00","245","NVDA251219P245","1","58.90","60.05","-1.00","0.00","-0.023","59.755"
"12/19/2025","NVDA251219C250","26291","0.01","0.02","0.0028","0.0004","-0.0061","0.00","250","NVDA251219P250","1","63.90","64.95","-1.00","0.00","-0.0231","64.565"
"12/19/2025","NVDA251219C255","15400","0.00","0.01","0.0011","0.0002","-0.0023","0.00","255","NVDA251219P255","446","68.90","70.05","-1.00","0.00","-0.023","69.6746"
"12/19/2025","NVDA251219C260","28744","0.00","0.01","0.001","0.0002","-0.0023","0.00","260","NVDA251219P260","30","73.90","75.05","-1.00","0.00","-0.023","74.6746"
"12/19/2025","NVDA251219C265","3221","0.00","0.01","0.001","0.0002","-0.0023","0.00","265","NVDA251219P265","43","78.90","80.05","-1.00","0.00","-0.023","79.6746"
"12/19/2025","NVDA251219C270","13383","0.00","0.01","0.0009","0.0001","-0.0024","0.00","270","NVDA251219P270","3","83.90","85.05","-1.00","0.00","-0.023","84.675"
"12/19/2025","NVDA251219C275","5507","0.00","0.01","0.0009","0.0001","-0.0024","0.00","275","NVDA251219P275","10","88.90","90.05","-1.00","0.00","-0.023","89.675"
"12/19/2025","NVDA251219C280","27347","0.00","0.01","0.0009","0.0001","-0.0024","0.00","280","NVDA251219P280","1","93.90","95.05","-1.00","0.00","-0.023","94.6746"
"12/19/2025","NVDA251219C290","5284","0.00","0.01","0.0008","0.0001","-0.0024","0.00","290","NVDA251219P290","225","103.90","105.05","-1.00","0.00","-0.023","104.6746"
"12/19/2025","NVDA251219C300","28026","0.00","0.01","0.0008","0.0001","-0.0024","0.00","300","NVDA251219P300","1","113.90","115.05","-1.00","0.00","-0.023","114.6746"
"12/19/2025","NVDA251219C310","3002","0.00","0.01","0.0007","0.0001","-0.0024","0.00","310","NVDA251219P310","1076","123.90","125.05","-1.00","0.00","-0.0231","124.565"
"12/19/2025","NVDA251219C320","8879","0.00","0.01","0.0007","0.0001","-0.0024","0.00","320","NVDA251219P320","628","133.90","135.05","-1.00","0.00","-0.0231","134.565"
"12/19/2025","NVDA251219C330","8285","0.00","0.01","0.0007","0.0001","-0.0025","0.00","330","NVDA251219P330","2267","143.90","145.05","-1.00","0.00","-0.0231","144.565"
"12/19/2025","NVDA251219C340","5408","0.00","0.01","0.0006","0.0001","-0.0025","0.00","340","NVDA251219P340","1347","153.90","155.05","-1.00","0.00","-0.0231","154.565"
"12/19/2025","NVDA251219C350","10914","0.00","0.01","0.0006","0.0001","-0.0025","0.00","350","NVDA251219P350","1436","163.90","165.05","-1.00","0.00","-0.023","164.6746"
"12/19/2025","NVDA251219C360","17074","0.00","0.01","0.0006","0.0001","-0.0025","0.00","360","NVDA251219P360","1","173.90","175.05","-1.00","0.00","-0.0231","174.565"
"12/19/2025","NVDA251219C370","14536","0.00","0.02","0.001","0.0001","-0.0047","0.00","370","NVDA251219P370","568","183.90","185.05","-1.00","0.00","-0.023","184.675"
"12/19/2025","NVDA251219C380","2094","0.00","0.01","0.0006","0.0001","-0.0025","0.00","380","NVDA251219P380","578","193.90","195.05","-1.00","0.00","-0.023","194.6746"
"12/19/2025","NVDA251219C390","2438","0.00","0.04","0.0018","0.0001","-0.0089","0.00","390","NVDA251219P390","200","203.90","205.05","-1.00","0.00","-0.0231","204.565"
"12/19/2025","NVDA251219C400","4249","0.00","0.01","0.0005","0.00","-0.0025","0.00","400","NVDA251219P400","2093","213.90","215.05","-1.00","0.00","-0.023","214.675"
"12/19/2025","NVDA251219C410","830","0.00","0.01","0.0005","0.00","-0.0026","0.00","410","NVDA251219P410","391","223.90","225.05","-1.00","0.00","-0.023","224.675"
"12/19/2025","NVDA251219C420","1993","0.00","0.01","0.0005","0.00","-0.0026","0.00","420","NVDA251219P420","282","233.90","235.05","-1.00","0.00","-0.023","234.6746"
"","","","","","","","","","","","","","","","","",""
